X;Y;ref;emergency;emergency_telephone_code;operator;name
50,18093492;17,08175142;"	JE029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,70339081;17,29858528;"	OC013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,72331883;16,85132103;"	SU103";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,74664425;17,37990911;"	OC022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,79948294;17,29424169;"	OC030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,70195642;17,37403464;"	OC027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,05169169;16,86841178;"	SU075";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,06097378;16,87578819;"	SU074";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,952087;17,14986203;"	SU004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,80609028;17,49197153;"	OC005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96016997;17,16095481;"	SU002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,89044597;17,14934456;"	SU007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,94842089;17,16954036;"	SU005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,91022953;17,15025614;"	SU006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,94422219;17,14005375;"	SU003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96540892;17,127591;"	SU001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,05839675;17,115685;"	SU034";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,03865847;17,11077922;"	SU036";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08873833;17,06593714;"	SU016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,05342933;17,19763939;"	SU031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,06366803;17,20088244;"	SU030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,07684322;17,19128683;"	SU029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08320114;17,1534845;"	SU011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08437356;17,03671019;"	SU015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10285986;17,05103281;"	SU012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,1385995;17,12438144;"	SU018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10142011;17,08968892;"	SU022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11778108;17,10768594;"	SU020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10534914;17,17475333;"	SU026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10412411;17,15677678;"	SU025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12740394;17,12423772;"	SU021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,07769083;17,11927381;"	SU009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,04895358;17,15810942;"	SU038";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,01948081;17,16237086;"	SU041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,04526417;17,17030069;"	SU039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96718475;17,11952764;"	SU048";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,32441583;17,15016617;"	JE017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31915822;17,22016158;"	JE015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39475114;16,93915067;"	JE011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40765922;16,87608842;"	JE005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40848083;16,89640589;"	JE006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35176883;16,9260995;"	JE014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40315692;16,94272906;"	JE010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,38357394;16,96069547;"	JE013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,32784381;17,01790522;"	JE003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,41565953;16,93293403;"	JE008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31832956;17,00755347;"	JE002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,42134858;16,89973019;"	JE004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,3446595;17,02585114;"	JE001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,404772;16,91133169;"	JE007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,71049197;15,14454389;"	JN002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,73709928;15,37064108;"	JN003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,75960992;15,20037417;"	JN004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,91228989;15,01142569;"	LI012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,99392311;15,04894881;"	LI009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,84844781;15,06716764;"	LI022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,88814456;15,08841858;"	LI018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,93301386;15,25755686;"	LI015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,94191931;15,22157483;"	LI017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,96105881;15,04295558;"	LI010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,96479706;15,07284172;"	LI011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,53624775;15,294314;"	SM001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,50226592;15,23605836;"	SM002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,49323942;15,43205983;"	SM004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,76763889;14,84884278;"	LI023";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,83588917;15,09917194;"	LI030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,74350056;14,94432028;"	LI024";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,81406639;15,36536056;"	JN018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,79564833;15,37137889;"	JN019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,81561639;15,20498861;"	JN010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,61272417;15,09376339;"	LI008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,78157111;15,27243667;"	JN013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,59871056;15,24805917;"	SM007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,81097111;15,20465333;"	JN009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,69169028;15,32004167;"	JN016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,6650875;15,32732722;"	SM008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,67251944;15,32367083;"	JN017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,854015;15,25003278;"	LI028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,84475722;15,25031722;"	LI029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,65906639;14,5061275;"	CL002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,83028139;15,31279472;"	JN015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,76297342;14,83107114;"	LI003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,85396111;15,16598722;"	LI025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,80664722;14,71854361;"	CL003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,63591972;15,21030389;"	JN011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,56616222;14,49598222;"	CL001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,84504556;15,1068225;"	LI031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,88796861;15,24319333;"	LI026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,77046472;15,21626583;"	JN012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,85896722;15,25900306;"	LI027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,87658583;15,14301278;"	LI032";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,77910944;15,29509028;"	JN014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,91631289;15,23358631;"	LI016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,81668428;15,36816956;"	JN008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,97915475;15,19585636;"	LI014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,51118644;15,35873839;"	SM003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,86338389;15,1506525;"	LI033";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,88196467;15,06873392;"	LI020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,81438436;15,31601244;"	JN006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,85994203;15,04459606;"	LI021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,99004611;15,16445956;"	LI013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,8649255;15,12484339;"	LI019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,83256858;15,35162547;"	JN007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,81619681;14,78578003;"	LI001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,59018097;15,50605689;"	SM005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,590436;15,55105783;"	SM006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,73020814;15,30502903;"	JN005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,78823489;14,961952;"	LI004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,72244958;15,00271164;"	LI007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,78779044;14,97096628;"	LI005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,70933042;14,88698333;"	LI006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,831916;14,81909989;"	LI002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,64551686;15,18469622;"	JN001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09711944;15,06464975;"	JH047";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,11676594;14,88650642;"	JH061";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,11725903;14,80114869;"	JH069";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09948853;14,85342153;"	JH060";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,18519831;15,03034167;"	JH045";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,18410486;14,90956953;"	JH053";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,13131169;14,86729322;"	JH066";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,11660003;14,84623539;"	JH059";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,15134947;14,84955097;"	JH065";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09499553;14,87854917;"	JH062";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,15022967;14,82308217;"	JH063";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,129721;14,78990206;"	JH068";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,13926089;14,80825253;"	JH064";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,10587733;14,82381794;"	JH058";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,2127905;14,13800192;"	PI005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,39537169;14,08557275;"	PI002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,40200664;14,15870456;"	PI003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,22294178;14,30316556;"	CB008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,23404822;14,28854844;"	PI004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,10348619;14,12257244;"	ST006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,12167653;14,11381989;"	ST005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,0395525;14,17339314;"	PT041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,06059008;14,1280815;"	PT040";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,19215992;14,05197753;"	ST007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,36183161;13,9232935;"	ST004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,17232617;14,09053314;"	ST002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,15138392;14,00795881;"	ST001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,20931842;14,26977692;"	PI001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,99078681;15,47639308;"	JH001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,93029672;14,3193395;"	CB009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,9740325;14,20328219;"	CK017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,77723133;14,26643503;"	CK020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,87734997;14,24923919;"	CK010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,90076342;14,19633389;"	CK008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,85660839;14,27762397;"	CK011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,75192781;14,36197692;"	CK018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,75215906;14,16868722;"	CK019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,74244789;14,40880414;"	CK013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,87793514;14,30047175;"	CK007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,63472622;14,58390292;"	CK004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,89917375;14,25246419;"	CK006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,66614878;14,42940428;"	CK015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,94135367;14,30699378;"	CK005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,75699792;14,58405994;"	CK014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,84612622;14,30898383;"	CK012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,63022142;14,50303772;"	CK016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,89003703;14,20735289;"	CK009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61478081;14,55034814;"	CK002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,67089875;14,58109786;"	CK003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,35102981;14,73131542;"	TA013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,16043272;14,5329775;"	CB007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,46183528;14,81585569;"	TA009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,43055789;14,80515592;"	TA010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,38278122;14,80000472;"	TA014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,41188572;14,75702311;"	TA007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,29183181;14,86621531;"	TA016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,41501306;14,841483;"	TA011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,31047669;14,81188072;"	TA015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,447959;14,87195536;"	TA012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,41899497;14,73701853;"	TA006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,65153397;14,2344355;"	CK049";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,69160856;14,03329175;"	CK021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,95772572;15,17963006;"	JH040";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,97193133;15,18372867;"	JH037";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,94890511;15,18539511;"	JH042";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,97992175;15,19394636;"	JH038";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,97089942;15,16846311;"	JH036";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,96845175;15,20479436;"	JH039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,95229833;15,17093256;"	JH041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,77982947;14,94071656;"	JH091";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61093267;14,41989286;"	CK041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61684647;14,06947019;"	CK026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61732869;14,21279119;"	CK034";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,63894781;14,12987603;"	CK030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,64346275;14,27391197;"	CK050";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,64534189;14,04903997;"	CK024";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,67635642;14,38527575;"	CK047";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,66192097;14,20792622;"	CK056";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,72707297;14,36406636;"	CK046";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61375575;14,22847083;"	CK035";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,68321789;14,05672197;"	CK022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,70746531;14,10509133;"	CK058";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,62093003;14,38007772;"	CK040";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,57554186;14,30338528;"	CK042";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,60568522;14,19623847;"	CK032";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,66109269;14,08048872;"	CK023";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,58902961;14,26423419;"	CK038";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,65501447;14,10247058;"	CK029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,72071347;14,14770719;"	CK057";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,64815053;14,38041494;"	CK048";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,63515114;14,07307933;"	CK025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,58826239;14,28015881;"	CK039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,59931572;14,15972425;"	CK028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,71162514;14,26892556;"	CK054";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,69394286;14,16786611;"	CK059";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,74165486;14,39217961;"	CK001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,71597328;14,24283206;"	CK052";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,60887992;14,44155739;"	CK045";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,69962878;14,31360078;"	CK051";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61895208;14,19872658;"	CK031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,69457956;14,33546147;"	CK044";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,57993828;14,23965989;"	CK037";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,59655606;14,21736578;"	CK033";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,70133239;14,26393556;"	CK055";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,87185411;14,75454022;"	CB035";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,87464275;14,72676914;"	CB004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,89248839;14,70173136;"	CB003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,05423594;14,8342045;"	JH077";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,06733725;14,86980103;"	JH078";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,94325903;14,95099617;"	JH085";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,96381522;14,97379272;"	JH086";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,83418444;14,94625906;"	JH090";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,93864256;14,65716489;"	CB001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,95227811;14,73446811;"	CB002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,97729156;14,87358597;"	JH083";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,99391536;14,93813764;"	JH084";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,86090175;14,96219339;"	JH089";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,87802428;14,96727353;"	JH088";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,91906531;14,95956119;"	JH087";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,89347458;14,82231925;"	JH081";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,91172869;14,879621;"	JH082";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,92510072;14,83879428;"	JH080";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,95396047;14,82615081;"	JH079";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,98533833;14,84515672;"	JH076";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,00642708;14,80977414;"	JH075";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,16036372;14,91527844;"	JH054";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,85387072;14,79478058;"	CB033";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,62776053;14,66255086;"	CK060";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,22614722;14,63692806;"	TA017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,13198314;14,94108892;"	JH055";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,18017508;14,77766108;"	TA004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,24512514;14,95000417;"	JH056";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,19122378;14,71998133;"	TA002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,23029772;14,65047208;"	TA005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,15756008;14,72707892;"	TA003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,21375008;14,920905;"	JH057";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,22396867;14,51307464;"	CB005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,06403369;15,00857503;"	JH072";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,04160806;15,00522758;"	JH074";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,02990389;15,01452742;"	JH051";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,002327;14,96751433;"	JH052";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,04572203;14,97833436;"	JH073";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,08697114;15,05857753;"	JH048";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09214556;15,07381514;"	JH049";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,03299289;14,97855089;"	JH050";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,19179975;15,13110169;"	JH046";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,77968811;14,88625789;"	CB032";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,46239361;14,80736639;"	TA019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,43539731;13,96783375;"	ST003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09249878;14,14645153;"	PT039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,28810414;13,92703594;"	ST008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61291567;14,14340603;"	CK027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,10530711;14,79350636;"	JH070";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,11567317;14,76214975;"	JH067";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,16296544;14,79631658;"	JH071";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,44562047;14,76961131;"	TA008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,19450061;14,46308425;"	CB006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,61316925;14,68000392;"	CK061";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,60466311;14,70228239;"	CK062";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,70844489;14,69804419;"	CB034";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,65663117;14,68165075;"	CK063";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,08345747;15,11029144;"	JH031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,07101417;15,09846778;"	JH030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,96604725;15,23070811;"	JH009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,03929819;15,25262586;"	JH007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,01907517;15,05464311;"	JH012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
